ra,dec,insmag_V,insmagerr_V,g,dg,r,dr,i,di,field,utdate,filename,zpt,zpterr
244.44615,-0.04518,-10.289,0.036,,,20.591,0.0809,,,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.52542,-0.04513,-10.4,0.035,19.8773,0.0101,18.7098,0.0042,18.1949,0.0026,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.53768,-0.04462,-9.729,0.054,20.3535,0.0149,19.7297,0.0093,19.4825,0.007,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.63498,-0.04338,-11.134,0.025,18.9514,0.0046,18.3733,0.0029,18.1466,0.0023,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.62292,-0.04323,-9.93,0.05,20.053,0.0139,19.6414,0.0062,19.4631,0.0074,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.60441,-0.04077,-12.806,0.011,17.4217,0.0042,16.4222,0.0016,15.9819,0.0013,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.52802,-0.04118,-11.403,0.017,18.6025,0.0047,18.0687,0.003,17.8328,0.0033,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.50662,-0.04071,-11.564,0.015,18.4796,0.0076,17.959,0.0031,17.7432,0.0029,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.44478,-0.04051,-10.669,0.026,19.4037,0.0079,18.8265,0.0033,18.5703,0.0037,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.58247,-0.03951,-10.706,0.033,19.3431,0.0088,18.8506,0.0048,18.6127,0.0041,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.46244,-0.03891,-11.835,0.013,18.1573,0.0053,17.7603,0.0037,17.606,0.0043,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.50148,-0.03768,-13.133,0.01,16.9511,0.0034,16.302,0.0019,16.0451,0.0015,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.48867,-0.0383,-11.846,0.013,18.0776,0.005,17.7765,0.0022,17.6665,0.0027,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.60632,-0.03881,-10.783,0.023,19.2783,0.0056,18.6103,0.0056,18.3335,0.0051,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.6448,-0.03834,-10.128,0.039,19.9208,0.009,19.3586,0.0062,19.1269,0.006,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.51085,-0.03788,-10.507,0.029,19.4643,0.008,19.0999,0.0051,18.9512,0.0072,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.53626,-0.0385,-10.078,0.093,19.9588,0.0114,19.5393,0.0087,19.3503,0.0078,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.62991,-0.03673,-10.205,0.042,19.8356,0.0092,19.3395,0.0089,19.1226,0.0085,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.63046,-0.03447,-13.41,0.01,16.6128,0.0022,16.1782,0.0017,16.0103,0.0025,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.56996,-0.03506,-12.151,0.032,17.9218,0.0026,17.376,0.003,17.1355,0.0025,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.60156,-0.03441,-12.785,0.01,17.2221,0.0025,16.8093,0.0023,16.6499,0.0018,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.67722,-0.03261,-14.328,0.01,15.7797,0.0024,15.1698,0.0032,14.9413,0.0015,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.53098,-0.0341,-11.633,0.014,18.5579,0.0057,17.6406,0.0027,17.2804,0.0023,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.46424,-0.03454,-9.888,0.055,20.5016,0.023,19.2852,0.0077,18.2167,0.005,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.51617,-0.03282,-10.275,0.087,20.0831,0.0185,18.862,0.0052,18.1842,0.0046,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.50585,-0.03068,-12.595,0.011,17.6331,0.0052,16.6084,0.0027,16.1871,0.0023,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.55449,-0.02967,-14.145,0.01,16.0193,0.0041,15.1865,0.0022,14.8641,0.0018,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.64122,-0.03113,-10.576,0.028,19.6529,0.0106,18.6445,0.0043,18.214,0.0034,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.56744,-0.03017,-11.996,0.012,18.0268,0.0033,17.5387,0.0034,17.3085,0.0022,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.51998,-0.02956,-10.94,0.019,19.0418,0.0081,18.6667,0.0055,18.5345,0.007,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.44519,-0.02968,-10.082,0.042,20.1057,0.014,19.1399,0.0072,18.7465,0.006,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.6332,-0.02879,-10.355,0.031,19.6326,0.0174,19.2364,0.0063,19.0864,0.01,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.4725,-0.02794,-10.214,0.038,19.7576,0.0166,19.2342,0.0083,19.0329,0.0094,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.55789,-0.02683,-11.325,0.016,18.6593,0.0032,18.2596,0.0024,18.0808,0.0036,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.4522,-0.02714,-10.818,0.023,19.5445,0.009,18.2472,0.0035,17.4067,0.0029,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.65128,-0.026,-11.071,0.058,18.98,0.0044,18.4396,0.0041,18.1793,0.0056,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.4915,-0.02527,-12.038,0.012,17.9721,0.0039,17.4993,0.0036,17.3224,0.003,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.57788,-0.02193,-14.344,0.01,15.9813,0.0184,14.7642,0.0102,14.2224,0.0022,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.50412,-0.02376,-12.005,0.012,18.0758,0.0042,17.4078,0.0029,17.1366,0.002,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.44269,-0.0233,-11.563,0.016,18.4764,0.0045,17.9031,0.0028,17.6733,0.0038,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.46192,-0.02398,-9.962,0.047,20.3084,0.0184,19.1241,0.0056,18.4363,0.0061,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.65219,-0.0226,-12.1,0.012,18.0352,0.0047,17.3112,0.0027,17.0092,0.0017,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.54693,-0.02302,-9.874,0.049,20.1792,0.0135,19.4699,0.0089,19.1647,0.0058,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.64001,-0.02244,-10.315,0.037,19.6387,0.0097,19.2312,0.0067,19.0581,0.0065,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.62373,-0.02048,-11.639,0.016,18.3817,0.0038,17.9759,0.0037,17.8292,0.0037,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.45151,-0.02089,-10.016,0.055,20.2416,0.0174,18.9896,0.0064,18.4521,0.0046,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.52262,-0.01849,-13.029,0.01,17.0057,0.001,16.4981,0.0021,16.3057,0.0023,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.59419,-0.01956,-11.246,0.017,18.8273,0.0069,18.2784,0.0028,18.0447,0.0036,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.67153,-0.02013,-9.437,0.082,20.5926,0.0215,19.6089,0.0079,19.151,0.0066,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.47947,-0.01851,-9.638,0.064,20.4919,0.0188,19.5375,0.0092,19.1382,0.0063,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.56874,-0.01778,-10.094,0.048,20.3014,0.0131,18.9698,0.0059,17.9475,0.0025,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.66541,-0.01738,-10.17,0.039,20.1849,0.0133,18.8764,0.0051,17.5781,0.0041,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.52593,-0.01472,-12.784,0.011,17.215,0.003,16.8019,0.0016,16.6157,0.0028,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.66535,-0.01311,-10.142,0.043,20.3536,0.0193,18.9954,0.0037,17.9828,0.0045,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.46266,-0.01156,-11.824,0.013,18.2249,0.0059,17.6449,0.0034,17.4,0.0025,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.59514,-0.01219,-11.301,0.019,18.813,0.0057,18.1169,0.0026,17.7891,0.0032,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.46983,-0.01059,-12.218,0.014,17.8419,0.0044,17.2497,0.0031,17.0243,0.002,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.49416,-0.00821,-12.481,0.011,17.5554,0.0034,16.9953,0.0028,16.7502,0.0017,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.44589,-0.00633,-13.666,0.01,16.5315,0.0031,15.529,0.0021,15.1301,0.0018,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.52075,-0.00756,-10.814,0.022,19.3376,0.0086,18.4099,0.0059,18.0105,0.0033,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.5733,-0.00828,-9.662,0.122,20.3591,0.0128,19.707,0.0091,19.425,0.0061,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.50913,-0.00656,-10.023,0.047,20.224,0.0203,19.2491,0.0055,18.806,0.0061,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.5029,-0.00639,-10.302,0.036,20.9112,0.0207,19.6639,0.0093,18.463,0.004,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.51488,-0.00278,-12.463,0.011,17.5484,0.0055,17.0643,0.0031,16.8745,0.0025,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.65196,-0.00348,-11.352,0.016,18.8073,0.0055,17.9293,0.0031,17.5414,0.0032,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.59737,-0.00035,-14.572,0.01,15.481,0.003,14.9468,0.0017,14.7161,0.0027,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.63557,-0.00337,-10.728,0.025,19.5183,0.0063,18.4988,0.004,18.0217,0.0033,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.52818,-0.00238,-11.959,0.022,18.1194,0.0077,17.4511,0.0027,17.1572,0.0031,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.61994,-0.00228,-12.138,0.011,17.8696,0.005,17.4387,0.0027,17.2546,0.0038,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.47348,-0.00212,-12.054,0.014,18.2362,0.0048,16.9926,0.0031,16.2971,0.0028,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.58376,0.00095,-14.329,0.01,16.0083,0.0036,14.7978,0.0071,14.1615,0.0027,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.56357,-0.0015,-11.37,0.016,18.9514,0.0056,17.7066,0.0032,16.7655,0.0022,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.66572,-2e-05,-12.925,0.011,17.0647,0.0035,16.655,0.002,16.4929,0.002,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.58872,0.00105,-11.716,0.023,18.2796,0.004,17.8387,0.0025,17.6525,0.0032,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.47791,0.00052,-10.724,0.027,19.165,0.007,18.8583,0.0034,18.7415,0.0051,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.55947,0.00223,-13.002,0.01,16.9875,0.0043,16.5604,0.0023,16.3815,0.0021,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.6639,0.00447,-13.518,0.01,16.5541,0.0038,15.9623,0.0015,15.6748,0.0016,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.6093,0.00339,-12.432,0.013,17.5399,0.0048,17.168,0.0025,17.0178,0.0024,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.46933,0.00347,-12.013,0.015,18.1589,0.0051,17.1669,0.0034,16.7666,0.0025,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.47847,0.00357,-12.266,0.012,17.7906,0.0051,17.1013,0.0027,16.8264,0.0017,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.67498,0.01104,-12.977,0.01,17.1135,0.0026,16.4652,0.0021,16.1852,0.0022,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.50119,0.00511,-13.428,0.011,16.5858,0.0039,16.0596,0.0015,15.8455,0.002,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.65318,0.00451,-10.941,0.02,19.39,0.0107,18.1525,0.0046,16.9855,0.0031,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.54004,0.00532,-11.426,0.016,18.5517,0.0051,18.1793,0.0065,18.0216,0.0027,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.50576,0.00728,-11.86,0.013,18.1368,0.0041,17.6918,0.004,17.5197,0.0025,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.52639,0.00572,-9.581,0.17,20.7258,0.0208,19.5457,0.0098,18.7791,0.0036,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.52897,0.00661,-9.995,0.068,20.097,0.0116,19.2777,0.0101,18.8877,0.0039,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.58202,0.00791,-11.773,0.013,18.5565,0.0091,17.3067,0.0032,16.5725,0.0023,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.52099,0.00773,-11.344,0.017,19.0255,0.0086,18.528,0.0033,18.3228,0.0035,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.63079,0.01373,-13.121,0.011,16.904,0.0026,16.4066,0.0016,16.1968,0.002,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.46084,0.0116,-9.507,0.177,20.4494,0.0213,19.9891,0.009,19.7564,0.0121,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.53895,0.01512,-11.864,0.013,18.2557,0.005,17.5338,0.0044,17.2532,0.0021,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.45209,0.01753,-13.833,0.01,16.1516,0.0022,15.7019,0.0017,15.5325,0.0025,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.61269,0.01733,-14.049,0.01,15.9499,0.0034,15.499,0.0017,15.3194,0.0023,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.66097,0.01577,-10.899,0.021,19.1314,0.0081,18.7147,0.0055,18.5329,0.0053,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.59524,0.01604,-11.6,0.015,18.4081,0.0062,17.8802,0.0038,17.6245,0.0023,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.48896,0.01581,-10.988,0.02,19.1972,0.0076,18.1942,0.004,17.7622,0.0023,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.48439,0.01574,-9.691,0.061,20.3589,0.0166,19.9112,0.0102,19.7113,0.0083,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.45547,0.01633,-10.236,0.037,19.8578,0.007,19.19,0.0058,18.9145,0.0052,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.63305,0.01616,-9.413,0.071,20.8367,0.026,19.6148,0.007,18.8526,0.0058,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.56233,0.01703,-10.354,0.034,19.7438,0.0191,19.2903,0.0074,19.1292,0.0065,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.48369,0.01853,-12.087,0.012,18.0662,0.0057,17.1269,0.0027,16.6774,0.0019,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.52716,0.01758,-10.09,0.041,20.1222,0.0292,19.175,0.0065,18.7693,0.0052,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.65842,0.01808,-10.676,0.027,19.55,0.0082,18.5256,0.0043,18.0138,0.0036,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.51307,0.01968,-10.534,0.032,19.6668,0.0163,18.7786,0.0078,18.4327,0.0067,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.51086,0.01963,-9.57,0.073,20.4355,0.0369,20.0809,0.0164,19.9342,0.0109,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.45465,0.01984,-10.571,0.027,19.5245,0.0094,18.6447,0.0049,18.259,0.0026,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.61335,0.02037,-9.998,0.056,20.0594,0.0112,19.5901,0.0066,19.3896,0.0077,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.54161,0.02186,-11.117,0.025,18.9734,0.0114,18.2772,0.0049,17.9791,0.003,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.46862,0.02158,-10.584,0.03,19.4096,0.0082,19.0017,0.0054,18.8263,0.0065,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.67089,0.02416,-12.535,0.011,17.4685,0.004,16.9998,0.0025,16.8088,0.0019,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.61715,0.0255,-12.928,0.01,17.1577,0.0031,16.4606,0.0018,16.168,0.0023,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.6399,0.02497,-11.338,0.02,18.6753,0.0044,18.1309,0.0027,17.9189,0.004,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.50536,0.02455,-10.531,0.029,19.5139,0.0106,18.8445,0.0058,18.5346,0.0036,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.5078,0.02433,-10.395,0.031,19.6125,0.0108,19.2576,0.0076,19.1011,0.0044,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.66315,0.02569,-12.764,0.011,17.2199,0.0035,16.7825,0.0017,16.6014,0.002,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.53847,0.02463,-9.897,0.048,20.2171,0.0129,19.7084,0.0122,19.4936,0.007,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.44159,0.02448,-9.662,0.065,20.6997,0.0239,19.4399,0.0084,18.1162,0.0047,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.62681,0.02528,-10.433,0.032,19.7857,0.0131,18.5582,0.0038,17.3946,0.0018,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.49401,0.02631,-11.449,0.015,18.8651,0.0088,17.6012,0.0026,16.8718,0.0014,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.59031,0.02781,-12.623,0.013,17.3834,0.0027,16.8949,0.0024,16.7135,0.0017,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
244.57892,0.0257,-9.879,0.045,20.361,0.0091,19.081,0.0063,17.7995,0.0026,ss_sf1615_001a,ut170802,outputcat_dao_ss_sf1615_001a.V.ut170802.2066_f_1_.dat,29.768951906515717,0.01
