ra,dec,insmag_B,insmagerr_B,g,dg,r,dr,i,di,field,utdate,filename,zpt,zpterr
88.20653,15.79837,-8.237,0.024,17.745,0.0032,17.3184,0.0017,17.1311,0.004,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.18969,15.79825,-7.836,0.041,17.8316,0.0023,17.0498,0.0022,16.7012,0.0061,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.1518,15.79919,-9.465,0.011,16.3628,0.0032,15.7919,0.0013,15.5322,0.0052,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.13009,15.79964,-9.192,0.015,19.1332,0.0415,19.3282,0.0552,,,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
87.99464,15.7997,-9.488,0.012,16.1894,0.0032,15.4809,0.0016,15.1522,0.0019,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.1239,15.79835,-6.71,0.109,19.1122,0.0103,18.6093,0.0061,18.3483,0.0027,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.09702,15.8005,-9.408,0.012,16.5402,0.0039,16.1339,0.002,15.9822,0.009,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.04398,15.80066,-8.956,0.013,16.8651,0.0023,16.3223,0.0024,16.0959,0.0029,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10228,15.80257,-9.465,0.024,16.4474,0.0066,16.0005,0.0021,15.8,0.0042,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.17165,15.80289,-8.561,0.018,17.2451,0.0054,16.622,0.0061,16.3509,0.0041,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.1588,15.80183,-7.489,0.042,18.3182,0.0033,17.7443,0.0037,17.4821,0.0054,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10318,15.8052,-11.265,0.01,14.6626,0.0064,14.2452,0.0015,14.0803,0.0037,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.23905,15.8028,-8.613,0.061,17.321,0.0015,17.0103,0.0021,16.8753,0.0021,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.04028,15.80292,-8.564,0.018,17.2516,0.004,16.7203,0.0024,16.5111,0.0072,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.22623,15.80383,-8.644,0.057,17.2359,0.0041,16.8044,0.0021,16.6053,0.0033,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.02497,15.80573,-11.277,0.01,14.6102,0.0028,14.168,0.0035,14.0004,0.0032,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.0313,15.80354,-7.667,0.043,18.0538,0.0044,17.1682,0.0027,16.7816,0.0021,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
87.99208,15.80535,-10.81,0.011,14.8194,0.0024,14.0002,0.005,13.6087,0.001,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.16752,15.80337,-7.029,0.09,18.8069,0.0091,18.0481,0.0037,17.7273,0.0089,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.13679,15.80473,-9.262,0.013,16.5592,0.003,15.9323,0.0017,15.6798,0.0046,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.18727,15.80635,-11.152,0.01,14.941,0.0021,14.8414,0.0028,14.8585,0.0017,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.17733,15.8058,-10.053,0.011,15.8519,0.0032,15.3871,0.0025,15.1957,0.0012,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
87.98783,15.80537,-8.81,0.029,17.2196,0.0037,17.1497,0.0017,17.1695,0.0064,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.16527,15.80449,-7.847,0.031,18.1059,0.0083,17.6841,0.0045,17.5026,0.0086,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.03364,15.80457,-7.123,0.074,18.7198,0.0116,18.2637,0.0059,18.0455,0.0027,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.12978,15.8081,-10.566,0.01,15.3081,0.0029,14.757,0.0027,14.5229,0.0031,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.20838,15.80667,-8.444,0.016,17.4016,0.0052,16.9151,0.0022,16.7063,0.0072,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.09798,15.80841,-9.676,0.014,16.2616,0.0034,15.7757,0.0016,15.5649,0.0067,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.14357,15.80677,-7.343,0.58,18.5528,0.0084,17.9716,0.0031,17.709,0.0067,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10009,15.80712,-7.775,0.028,18.13,0.0116,17.6126,0.0023,17.3661,0.0052,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.00816,15.80864,-9.827,0.012,16.0534,0.0025,15.6346,0.0011,15.4683,0.003,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.22794,15.81163,-12.634,0.01,13.4202,0.0042,13.4268,0.0084,13.4192,0.0,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.00634,15.8073,-7.818,0.027,18.1587,0.0033,17.716,0.0027,17.5169,0.0083,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.16107,15.80976,-9.785,0.011,16.1583,0.0037,15.7778,0.002,15.6155,0.0022,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.15775,15.80808,-7.728,0.026,18.1311,0.0091,17.5613,0.003,17.2958,0.0055,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
87.99133,15.80742,-6.907,0.06,18.8689,0.01,18.3883,0.0036,18.1488,0.0097,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.01654,15.80872,-8.55,0.019,17.1813,0.0048,16.4622,0.0024,16.1518,0.0038,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.17191,15.80766,-6.747,0.064,19.0345,0.0057,18.3869,0.0051,18.1229,0.0047,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.06749,15.80836,-7.647,0.031,18.298,0.0102,17.7991,0.0034,17.5538,0.001,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10228,15.80999,-8.917,0.019,16.9551,0.0056,16.3418,0.0032,16.0651,0.006,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10754,15.80955,-7.028,0.053,18.8553,0.0139,18.2947,0.0035,18.077,0.013,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.15599,15.81,-7.018,0.072,18.9544,0.0102,18.4754,0.0073,18.2736,0.0079,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.14284,15.81342,-10.086,0.01,15.7467,0.0017,15.1232,0.0019,14.8365,0.0074,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.08733,15.8114,-6.86,0.091,18.8314,0.0072,17.9094,0.0037,17.5197,0.0039,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.0245,15.81291,-9.109,0.012,16.7467,0.0046,16.249,0.0022,16.024,0.0015,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.21302,15.81214,-7.574,0.091,18.2744,0.0114,17.7734,0.0035,17.5625,0.004,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.01101,15.81329,-9.743,0.012,16.1625,0.003,15.7553,0.0032,15.5671,0.0015,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.17683,15.81191,-6.692,0.087,19.3811,0.0169,19.0343,0.0072,18.8933,0.0106,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.22775,15.81439,-10.748,0.01,15.0642,0.0035,14.4988,0.0031,14.2828,0.0047,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.16252,15.81429,-9.845,0.011,16.2468,0.0036,16.1119,0.0014,16.0981,0.0043,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.17543,15.8145,-9.625,0.011,16.356,0.0056,15.9485,0.0016,15.7902,0.0109,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10247,15.81268,-7.179,0.05,18.5867,0.0032,18.1212,0.0038,17.9146,0.0053,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.18078,15.81411,-9.075,0.012,16.8439,0.0049,16.4608,0.0029,16.3127,0.0054,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.16631,15.81457,-9.231,0.013,16.663,0.0021,16.202,0.0009,15.9983,0.0035,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.1682,15.81412,-6.83,0.077,19.1721,0.0209,18.7059,0.0036,18.5115,0.0049,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.14632,15.81333,-6.795,0.067,18.9381,0.0057,17.8748,0.0034,17.4021,0.0064,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
87.99598,15.81475,-8.931,0.014,16.8669,0.0024,16.3138,0.0022,16.0615,0.0054,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.05088,15.8146,-8.822,0.042,16.8554,0.0023,15.998,0.0022,15.6006,0.0041,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.17198,15.81472,-8.855,0.025,17.1374,0.0021,16.8282,0.0041,16.7024,0.0064,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.17095,15.81649,-7.839,0.052,18.0071,0.0035,17.2625,0.004,16.9173,0.0073,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.04641,15.81713,-11.635,0.01,14.3,0.0022,13.9528,0.004,13.7758,0.0044,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.08002,15.81686,-10.84,0.01,15.1632,0.0034,14.9073,0.0035,14.8249,0.0023,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10505,15.81638,-9.981,0.011,16.0275,0.0022,15.7442,0.0031,15.6575,0.0087,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.23012,15.81535,-7.606,0.031,18.3051,0.0082,17.8334,0.0029,17.5668,0.0099,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.08865,15.81601,-7.273,0.042,18.6727,0.0026,18.1497,0.003,17.9149,0.0026,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.09345,15.81617,-7.844,0.024,18.0201,0.0064,17.2531,0.0026,16.8862,0.0051,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.2051,15.81557,-6.915,0.05,18.7003,0.0074,17.5642,0.0043,17.0643,0.0007,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.0406,15.81549,-6.867,0.133,18.932,0.0088,18.2078,0.0037,17.883,0.0068,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.15335,15.81599,-7.069,0.054,18.6224,0.0079,17.9529,0.0034,17.6659,0.0048,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.07736,15.8163,-6.951,0.063,18.9583,0.0088,18.36,0.0049,18.0784,0.0053,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.16112,15.81847,-10.116,0.011,15.8388,0.0007,15.377,0.0017,15.1861,0.0033,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.15744,15.8172,-8.365,0.022,17.5136,0.0052,16.9382,0.0028,16.687,0.0007,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.07436,15.81793,-8.218,0.022,17.6946,0.0059,17.2255,0.0016,17.0149,0.0049,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.00756,15.81975,-10.099,0.011,15.8243,0.0051,15.4304,0.0014,15.2527,0.0019,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.18322,15.81938,-8.982,0.013,16.7542,0.005,15.9597,0.003,15.5953,0.0046,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.07084,15.81933,-8.498,0.016,17.3764,0.0041,16.859,0.0023,16.6308,0.0037,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.05084,15.81937,-8.34,0.027,17.7343,0.008,17.5719,0.0047,17.5095,0.01,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.18921,15.81897,-7.246,0.119,21.2698,0.1933,,,,,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.09448,15.81965,-7.339,0.052,18.7118,0.006,18.1912,0.0053,17.9567,0.0081,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.00504,15.82052,-9.255,0.012,16.578,0.0034,16.1171,0.0019,15.9163,0.0063,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.07313,15.82182,-10.646,0.01,15.2562,0.0011,14.8071,0.0024,14.6262,0.0027,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.01041,15.82098,-8.704,0.014,17.2165,0.0035,16.8186,0.0018,16.6464,0.0032,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10341,15.8202,-6.831,0.07,19.0117,0.0132,18.4176,0.0042,18.1178,0.0042,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.1239,15.82149,-8.231,0.019,17.7539,0.0041,17.294,0.0029,17.0904,0.0053,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.1109,15.82151,-7.902,0.026,17.8252,0.0053,16.9336,0.0021,16.509,0.0102,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.03492,15.82261,-7.99,0.023,17.9536,0.0069,17.5656,0.0028,17.3868,0.005,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.2144,15.82255,-7.331,0.04,18.6444,0.005,18.1189,0.003,17.8749,0.0074,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.01844,15.82349,-8.142,0.02,17.8354,0.0072,17.5704,0.0041,17.4784,0.007,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.002,15.82251,-6.707,0.071,19.2845,0.0054,18.7453,0.0058,18.4954,0.0025,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.08544,15.82327,-6.922,0.057,19.1068,0.0114,18.6634,0.0088,18.4659,0.0078,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.22937,15.82436,-8.59,0.017,17.2732,0.002,16.8294,0.003,16.6359,0.009,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.03928,15.82569,-7.356,0.055,18.5222,0.0178,17.881,0.0034,17.607,0.0024,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.06395,15.8261,-7.001,0.076,18.7788,0.017,18.0196,0.0032,17.6396,0.0117,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.08936,15.82762,-8.261,0.018,17.6148,0.0028,17.1016,0.0019,16.8496,0.0044,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.18189,15.82926,-9.855,0.011,16.0659,0.0026,15.565,0.0023,15.3631,0.0084,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.18351,15.8304,-7.184,0.061,18.6077,0.0067,18.0753,0.0039,17.8545,0.003,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10912,15.82779,-7.228,0.043,18.4568,0.0083,17.4029,0.0029,16.9758,0.0107,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.05026,15.82786,-7.132,0.073,18.6477,0.0101,18.0072,0.0041,17.7311,0.0037,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.1876,15.82986,-9.339,0.011,16.7184,0.002,16.5739,0.0024,16.5657,0.0094,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10357,15.82887,-7.613,0.032,18.3326,0.0051,17.8468,0.0044,17.6264,0.0071,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.0687,15.83016,-9.462,0.011,16.4522,0.0021,16.0968,0.001,15.9901,0.0042,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.17502,15.82926,-6.887,0.063,18.8329,0.0088,18.0969,0.0048,17.7285,0.0061,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
87.9945,15.82958,-7.156,0.043,18.5468,0.0053,17.3393,0.0033,16.7447,0.0067,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.03997,15.82939,-6.901,0.06,19.1095,0.0044,18.5448,0.0044,18.31,0.0122,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.17836,15.83023,-7.948,0.025,17.94,0.0055,17.328,0.0028,17.055,0.008,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.13444,15.82996,-6.852,0.092,18.8821,0.0263,18.1246,0.0048,17.7865,0.0075,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.03621,15.83117,-8.006,0.029,17.7553,0.001,17.0361,0.0029,16.7162,0.0034,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.16643,15.8311,-7.78,0.026,18.1113,0.0019,17.1978,0.0049,16.7824,0.0037,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.17525,15.83213,-9.241,0.012,16.7115,0.0001,16.2122,0.0023,15.9832,0.0094,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.20172,15.83249,-8.941,0.014,17.0131,0.0003,16.5839,0.0017,16.4095,0.0064,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.0572,15.8334,-6.755,0.148,19.1702,0.011,18.58,0.0036,18.3379,0.002,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.169,15.83409,-6.933,0.136,18.964,0.0142,18.2402,0.0061,17.8943,0.0037,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.02347,15.8351,-8.556,0.018,17.346,0.0063,16.9007,0.003,16.7112,0.0065,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.10581,15.836,-9.948,0.011,15.9091,0.002,15.3127,0.0023,15.0886,0.0018,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
87.99262,15.83634,-10.374,0.01,15.4865,0.0032,15.0329,0.0032,14.8527,0.0015,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.03641,15.83522,-7.986,0.022,17.8138,0.0067,17.0512,0.0071,16.7066,0.0088,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.23888,15.8357,-7.767,0.066,17.9553,0.0015,17.3218,0.0029,17.0036,0.0031,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.22391,15.83638,-8.487,0.017,17.3998,0.0032,16.9179,0.0026,16.6985,0.006,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.0713,15.83509,-6.647,0.095,19.1237,0.0095,18.6701,0.0065,18.4531,0.0051,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.19521,15.83813,-10.73,0.01,15.3661,0.0014,15.2749,0.0016,15.298,0.0074,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.21093,15.83683,-8.693,0.041,17.237,0.0076,16.7486,0.0026,16.5449,0.0052,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.01223,15.83807,-9.366,0.011,16.5612,0.0033,16.1362,0.0031,15.9615,0.0031,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.1014,15.83736,-8.767,0.017,17.2236,0.0053,16.7431,0.0021,16.5326,0.0073,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.0796,15.8395,-10.79,0.012,15.2284,0.0032,14.9382,0.0016,14.8419,0.0046,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.22855,15.83874,-6.764,0.072,19.1534,0.0177,18.7157,0.009,18.5558,0.0078,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.04625,15.83965,-8.909,0.013,16.7583,0.0021,15.6551,0.0021,15.1844,0.0018,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.00178,15.84255,-11.308,0.01,14.6033,0.0012,14.1816,0.0016,14.034,0.0004,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.18982,15.83978,-7.211,0.046,18.8128,0.0099,18.466,0.0044,18.3473,0.0081,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.20349,15.84018,-7.771,0.027,18.0033,0.0024,17.2431,0.0026,16.9433,0.0078,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.0578,15.84118,-7.906,0.025,18.0729,0.0022,17.6603,0.0037,17.4777,0.0076,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.05953,15.84213,-8.322,0.017,17.6143,0.0051,17.1256,0.0025,16.9225,0.0026,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
88.04005,15.83994,-6.538,0.08,19.3308,0.0037,18.9562,0.0068,18.7653,0.0047,ss_gd71,ut171115,outputcat_dao_ss_gd71.B.ut171115.4120_f_4_.dat,26.158787232768162,0.01
